#,Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,ERA,FIP,WAR
1,Spencer Strider,ATL,15,7,0,31,31,185,12.52,3.02,1.03,0.29,76.10%,37.10%,3.18,3.09,4.9
2,Zack Wheeler,PHI,13,10,0,32,32,197,9.15,2.16,1.09,0.291,73.70%,43.80%,3.53,3.66,4.8
3,Kevin Gausman,TOR,13,9,0,32,32,193,10.36,2.41,1.14,0.29,74.70%,40.80%,3.49,3.49,4.4
4,Aaron Nola,,13,10,0,32,32,198,9.4,1.97,1.2,0.296,73.20%,42.50%,3.71,3.66,4.2
5,Framber Valdez,HOU,14,8,0,31,31,195,9.1,2.92,0.77,0.311,73.50%,57.00%,3.39,3.47,4.1
6,Logan Webb,SFG,12,11,0,32,32,201,8.12,1.97,0.79,0.313,71.70%,56.20%,3.54,3.37,4.1
7,Pablo López,MIN,13,10,0,32,32,193,10.01,2.48,1.04,0.298,73.80%,44.00%,3.52,3.5,4.1
8,Tyler Glasnow,TBR,12,8,0,29,29,173,11.38,2.84,0.95,0.294,74.70%,45.30%,3.24,3.13,4.1
9,Tarik Skubal,DET,11,9,0,29,29,171,10.41,2.44,1.03,0.297,75.10%,43.10%,3.33,3.35,4
10,Corbin Burnes,MIL,12,11,0,32,32,197,10.01,2.84,1.12,0.295,73.60%,44.70%,3.7,3.74,3.8
11,Zac Gallen,ARI,12,11,0,32,32,196,9.31,2.47,1.1,0.301,72.60%,42.70%,3.8,3.72,3.6
12,Gerrit Cole,NYY,13,10,0,32,32,200,10.17,2.38,1.31,0.287,74.50%,39.90%,3.72,3.78,3.6
13,Max Fried,ATL,14,8,0,31,31,185,8.62,2.27,0.98,0.307,73.80%,49.80%,3.56,3.62,3.5
14,George Kirby,SEA,12,11,0,32,32,191,8.62,1.56,1.18,0.291,73.00%,43.00%,3.62,3.69,3.5
15,Freddy Peralta,MIL,11,10,0,31,31,175,10.79,3.12,1.21,0.285,74.70%,38.10%,3.67,3.78,3.5
16,Luis Castillo,SEA,12,11,0,32,32,195,9.49,2.75,1.12,0.29,74.30%,43.50%,3.62,3.79,3.4
17,Zach Eflin,TBR,12,9,0,31,31,184,8.71,1.72,1.14,0.295,73.10%,45.10%,3.61,3.64,3.4
18,Justin Steele,CHC,12,10,0,31,31,181,8.67,2.74,1,0.302,73.30%,48.40%,3.69,3.81,3.4
19,Jesús Luzardo,MIA,11,10,0,31,31,181,10.24,3.12,1.15,0.295,74.30%,40.40%,3.74,3.81,3.3
20,Kodai Senga,NYM,12,10,0,31,31,187,10.41,3.8,1.08,0.295,74.30%,43.10%,3.78,3.87,3.3
21,Blake Snell,,11,9,0,31,31,171,11.31,4.16,1.05,0.293,75.20%,41.20%,3.65,3.73,3.2
22,Sonny Gray,,12,10,0,32,32,179,8.91,2.93,1.02,0.3,72.60%,46.30%,3.83,3.86,3.2
23,Max Scherzer,TEX,11,9,0,29,29,174,10.13,2.35,1.47,0.286,73.60%,32.90%,4.02,4.05,3.1
24,Carlos Rodón,NYY,11,9,0,29,29,166,10.76,2.84,1.3,0.282,74.30%,33.40%,3.77,3.81,3.1
25,Jordan Montgomery,,12,11,0,32,32,185,8.2,2.45,1.14,0.298,72.50%,44.60%,3.93,4.01,3.1
26,Shane Bieber,CLE,11,11,0,31,31,193,8.44,2.47,1.16,0.299,72.60%,47.00%,3.94,3.98,3
27,Hunter Greene,CIN,10,10,0,29,29,168,11.06,3.55,1.47,0.291,73.40%,35.30%,4.26,4.27,2.9
28,Eduardo Rodriguez,DET,11,10,0,31,31,174,8.68,2.92,1.17,0.296,73.20%,42.80%,3.97,4.08,2.8
29,Joe Musgrove,SDP,12,9,0,29,29,177,8.84,2.42,1.19,0.292,72.70%,43.10%,3.86,4.02,2.8
30,Bobby Miller,LAD,11,9,0,28,28,167,8.93,2.71,1.19,0.297,72.20%,45.90%,4,4.03,2.8
31,Mason Miller,OAK,8,8,0,42,21,137,11.19,3.37,1.06,0.286,75.30%,36.00%,3.44,3.55,2.8
32,Logan Gilbert,SEA,11,11,0,32,32,187,8.91,2.14,1.3,0.288,73.30%,38.70%,3.87,3.97,2.8
33,Mitch Keller,PIT,11,11,0,32,32,190,8.46,3.11,1.09,0.302,71.00%,45.20%,4.18,4.15,2.7
34,Grayson Rodriguez,BAL,11,9,0,29,29,166,9.83,3.11,1.1,0.289,74.60%,44.20%,3.6,3.8,2.7
35,Dylan Cease,CHW,10,11,0,31,31,178,10.15,3.86,1.3,0.287,73.80%,37.90%,4.13,4.3,2.7
36,Yu Darvish,SDP,11,10,0,29,29,175,9.03,2.51,1.37,0.289,71.80%,38.60%,4.16,4.22,2.7
37,Chris Sale,BOS,9,8,0,26,26,144,9.97,2.78,1.23,0.298,72.60%,40.20%,3.96,3.91,2.7
38,Nick Lodolo,CIN,9,8,0,24,24,135,10.4,3.15,1.21,0.302,73.60%,44.60%,3.88,3.98,2.7
39,Cole Ragans,KCR,11,10,0,29,29,177,9.43,3.81,1.06,0.296,73.60%,41.90%,3.92,4.07,2.6
40,Joe Ryan,MIN,11,10,0,31,31,179,9.94,2.4,1.44,0.286,73.10%,31.20%,4.05,4.06,2.6
41,Julio Urías,LAD,11,10,0,31,31,175,8.46,2.36,1.32,0.291,72.80%,37.20%,4.05,4.18,2.6
42,Braxton Garrett,MIA,10,10,0,29,29,164,8.35,2.5,1.07,0.305,71.70%,47.40%,3.96,3.94,2.6
43,Justin Verlander,HOU,11,9,0,29,29,178,8.48,2.38,1.41,0.288,72.10%,36.20%,4.22,4.32,2.6
44,Marcus Stroman,,11,11,0,32,32,184,7.49,2.98,1,0.306,71.50%,51.60%,4.11,4.14,2.6
45,Kyle Bradish,BAL,11,10,0,31,31,181,8.83,2.84,1.12,0.297,73.00%,46.30%,3.86,3.98,2.5
46,Reid Detmers,LAA,11,11,0,31,31,177,9.69,3.44,1.33,0.291,72.80%,37.50%,4.22,4.34,2.5
47,Ranger Suárez,PHI,10,10,0,29,29,167,7.87,3.37,1.05,0.3,72.80%,49.60%,4.03,4.26,2.5
48,Hunter Brown,HOU,11,8,0,36,26,153,9.49,3.37,0.97,0.304,73.00%,50.50%,3.77,3.8,2.5
49,Merrill Kelly,ARI,11,11,0,31,31,185,8.58,3.17,1.15,0.299,72.30%,42.70%,4.14,4.17,2.5
50,Andrew Abbott,CIN,9,10,0,28,28,156,9.85,3.56,1.5,0.293,73.60%,36.00%,4.4,4.54,2.5
51,Brayan Bello,BOS,10,10,0,29,29,169,7.77,3.05,1,0.314,70.50%,52.00%,4.27,4.11,2.5
52,Chris Bassitt,TOR,12,11,0,32,32,194,8.01,2.76,1.27,0.293,71.60%,43.00%,4.24,4.39,2.4
53,Lance Lynn,,10,11,0,31,31,176,8.54,2.79,1.37,0.293,71.70%,38.80%,4.35,4.41,2.3
54,Lucas Giolito,,10,10,0,29,29,164,9.35,3.31,1.38,0.29,72.60%,37.50%,4.31,4.39,2.3
55,Nathan Eovaldi,TEX,11,10,0,29,29,174,8.24,2.5,1.29,0.299,72.10%,44.50%,4.19,4.24,2.3
56,José Berríos,TOR,11,10,0,31,31,179,8.46,2.5,1.32,0.293,72.30%,41.60%,4.14,4.27,2.3
57,James Paxton,,9,8,0,26,26,142,9.33,3.13,1.25,0.292,73.40%,39.90%,4.01,4.15,2.3
58,Steven Matz,STL,10,8,0,26,26,147,8.37,2.72,1.19,0.294,72.50%,44.20%,3.99,4.13,2.3
59,Trevor Bauer,,9,8,0,24,24,140,9.86,2.82,1.35,0.289,73.20%,35.20%,4.05,4.08,2.2
60,Patrick Sandoval,LAA,10,10,0,29,29,166,8.36,3.85,1.11,0.3,73.00%,47.10%,4.15,4.39,2.2
61,Yusei Kikuchi,TOR,10,9,0,29,29,156,9.39,3.26,1.3,0.291,73.70%,43.10%,4.03,4.26,2.2
62,Charlie Morton,ATL,11,9,0,29,29,165,9.72,3.68,1.14,0.302,72.20%,43.30%,4.16,4.17,2.2
63,Walker Buehler,LAD,9,9,0,26,26,157,8.48,2.7,1.37,0.296,71.90%,41.30%,4.32,4.36,2.2
64,Seth Lugo,,9,10,0,28,28,156,8.23,2.73,1.25,0.3,71.80%,44.20%,4.23,4.25,2.2
65,Nick Pivetta,BOS,10,10,0,29,29,170,9.81,3.52,1.35,0.3,71.50%,37.70%,4.46,4.32,2.1
66,Griffin Canning,LAA,9,9,0,26,26,144,9.26,2.93,1.37,0.295,73.20%,39.90%,4.18,4.28,2.1
67,Brady Singer,KCR,10,11,0,29,29,169,7.42,2.72,1.1,0.309,70.30%,47.90%,4.36,4.27,2.1
68,Jon Gray,TEX,10,10,0,29,29,163,8.75,3.03,1.32,0.298,71.80%,42.10%,4.32,4.37,2.1
69,Kyle Gibson,,10,11,0,31,31,176,7.39,2.87,1.19,0.303,71.40%,47.80%,4.34,4.43,2.1
70,Miles Mikolas,STL,11,11,0,32,32,194,6.45,2.02,1.39,0.297,70.20%,41.80%,4.54,4.63,2.1
71,MacKenzie Gore,WSN,8,9,0,26,26,143,9.46,3.82,1.27,0.292,73.70%,40.20%,4.16,4.37,2.1
72,Graham Ashcraft,CIN,9,11,0,29,29,171,6.99,3.19,1.31,0.309,69.90%,50.20%,4.81,4.82,2.1
73,Cristopher Sánchez,PHI,9,8,0,34,24,145,7.65,3.21,1.05,0.301,72.40%,51.70%,4.05,4.28,2
74,Kenta Maeda,,8,8,0,24,24,132,9.19,2.58,1.36,0.291,72.30%,37.70%,4.15,4.16,2
75,Bailey Ober,MIN,9,9,0,28,28,155,8.77,2.19,1.46,0.29,72.10%,34.00%,4.26,4.26,2
76,Sean Manaea,,9,9,0,28,28,151,8.81,3.05,1.33,0.294,72.60%,40.50%,4.24,4.36,2
77,Reese Olson,DET,9,10,0,28,28,159,8.54,3.35,1.16,0.298,71.90%,42.80%,4.22,4.26,2
78,Eury Pérez,MIA,8,8,0,23,23,123,10.04,3.1,1.32,0.287,72.80%,34.50%,4.08,4.08,2
79,Aaron Civale,TBR,10,9,0,28,28,154,8.62,2.49,1.29,0.293,71.90%,41.00%,4.14,4.18,2
80,Nestor Cortes,NYY,9,9,0,26,26,145,9.34,2.79,1.53,0.28,73.90%,31.80%,4.21,4.43,1.9
81,Trevor Rogers,MIA,8,8,0,24,24,134,9.01,3.2,1.15,0.298,72.40%,41.10%,4.07,4.12,1.9
82,Chris Paddack,MIN,8,9,0,40,23,143,7.97,2.23,1.35,0.298,71.10%,40.10%,4.33,4.28,1.9
83,Michael King,NYY,9,8,0,44,23,144,9.41,3.22,1.18,0.291,73.80%,43.60%,3.89,4.08,1.9
84,Shane Baz,TBR,8,6,0,25,19,115,9.85,2.71,1.15,0.29,73.50%,42.20%,3.69,3.77,1.9
85,Hyun Jin Ryu,,8,9,0,26,26,141,6.58,2.34,1.25,0.3,71.20%,45.90%,4.35,4.47,1.8
86,Clayton Kershaw,,6,5,0,16,16,91,9.02,2.49,1.1,0.296,74.10%,45.90%,3.64,3.76,1.8
87,Jameson Taillon,CHC,9,11,0,29,29,164,7.73,2.43,1.48,0.295,70.50%,38.10%,4.6,4.59,1.8
88,Frankie Montas,,8,8,0,23,23,128,8.58,2.86,1.2,0.297,72.40%,43.90%,4.07,4.16,1.8
89,Tanner Houck,BOS,8,8,0,33,23,132,8.32,3.27,1.03,0.311,70.60%,49.30%,4.27,4.15,1.7
90,Tanner Bibee,CLE,9,9,0,26,26,151,8.66,2.91,1.37,0.287,72.40%,38.00%,4.23,4.39,1.7
91,Edward Cabrera,MIA,8,8,0,24,24,128,9.86,4.52,1.04,0.298,72.70%,45.10%,4.13,4.23,1.7
92,José Quintana,NYM,10,10,0,29,29,168,7.63,3.17,1.18,0.298,72.30%,43.80%,4.27,4.42,1.7
93,Taijuan Walker,PHI,10,11,0,31,31,177,7.04,3.3,1.41,0.294,70.90%,42.60%,4.74,4.96,1.7
94,Brandon Pfaadt,ARI,9,9,0,26,26,146,8.19,2.42,1.42,0.291,71.00%,36.60%,4.38,4.43,1.7
95,Triston McKenzie,CLE,9,10,0,26,26,153,9.04,3.29,1.52,0.283,72.50%,33.60%,4.47,4.64,1.6
96,Michael Wacha,,9,10,0,28,28,153,7.9,2.67,1.48,0.294,71.30%,39.20%,4.56,4.63,1.6
97,Dane Dunning,TEX,9,10,0,28,28,152,7.67,3.22,1.23,0.304,70.90%,47.50%,4.52,4.56,1.6
98,Sawyer Gipson-Long,DET,8,10,0,26,26,151,7.82,2.71,1.24,0.298,70.70%,42.30%,4.36,4.34,1.6
99,Kutter Crawford,BOS,8,9,0,26,26,137,8.47,2.91,1.49,0.296,70.40%,34.90%,4.71,4.61,1.6
100,JP Sears,OAK,9,11,0,29,29,170,8.25,2.87,1.42,0.284,72.30%,34.20%,4.32,4.59,1.6
101,Emmet Sheehan,LAD,9,8,0,42,23,144,10.1,3.86,1.44,0.285,73.30%,35.50%,4.35,4.52,1.6
102,Jack Flaherty,,9,10,0,28,28,150,8.76,3.6,1.26,0.297,71.90%,42.60%,4.39,4.5,1.6
103,Alex Cobb,SFG,6,5,0,16,16,89,8.13,2.46,0.85,0.313,72.00%,55.30%,3.7,3.6,1.5
104,Andrew Heaney,TEX,8,8,0,35,23,132,9.52,3.13,1.42,0.29,73.00%,37.30%,4.26,4.4,1.5
105,Clarke Schmidt,NYY,9,10,0,28,28,150,7.86,2.98,1.35,0.293,71.80%,43.50%,4.38,4.6,1.5
106,Johan Oviedo,PIT,9,12,0,31,31,176,7.67,4.07,1.15,0.3,70.30%,44.40%,4.68,4.75,1.5
107,Luis Severino,,8,8,0,24,24,132,8.28,3.04,1.35,0.296,71.60%,41.70%,4.42,4.51,1.5
108,David Peterson,NYM,7,6,0,37,18,113,9.36,3.68,0.98,0.3,75.10%,50.10%,3.63,3.95,1.5
109,Chase Silseth,LAA,8,8,0,38,21,131,8.74,3.69,1.19,0.3,72.30%,47.10%,4.26,4.39,1.5
110,Colin Rea,MIL,8,9,0,24,24,134,7.81,2.66,1.45,0.293,70.70%,42.20%,4.57,4.62,1.4
111,Kyle Hendricks,CHC,8,11,0,28,28,158,6.34,2.28,1.43,0.298,69.60%,42.50%,4.76,4.8,1.4
112,Cristian Javier,HOU,10,10,0,29,29,162,9.54,3.53,1.61,0.282,71.80%,27.40%,4.68,4.77,1.4
113,Paul Blackburn,OAK,8,11,0,28,28,156,7.29,2.99,1.18,0.297,70.90%,45.90%,4.37,4.46,1.4
114,Jordan Wicks,CHC,8,9,0,26,26,145,7.51,3.12,1.28,0.295,71.90%,43.90%,4.39,4.59,1.4
115,Max Meyer,MIA,6,7,0,19,19,110,8.06,3.33,1.14,0.302,71.10%,46.20%,4.34,4.34,1.4
116,Mike Clevinger,,8,10,0,26,26,144,7.84,2.91,1.53,0.29,70.10%,34.50%,4.81,4.85,1.4
117,Kyle Harrison,SFG,7,8,0,23,23,127,10.01,4.09,1.2,0.292,73.30%,37.90%,4.15,4.31,1.4
118,Logan Allen,CLE,8,8,0,24,24,134,8.35,3.38,1.29,0.291,73.30%,41.80%,4.2,4.49,1.4
119,Louie Varland,MIN,8,8,0,51,18,134,8.54,2.65,1.23,0.298,72.00%,42.50%,4.13,4.14,1.3
120,Patrick Corbin,WSN,8,12,0,29,29,166,6.5,2.89,1.44,0.301,70.20%,44.60%,4.86,4.96,1.3
121,Ryan Feltner,COL,6,10,0,24,24,133,7.76,3.84,1.53,0.311,68.60%,41.00%,5.39,5.15,1.3
122,Gavin Williams,CLE,8,8,0,24,24,135,9.22,3.63,1.3,0.287,72.60%,39.20%,4.24,4.43,1.3
123,Keaton Winn,SFG,8,8,0,56,18,138,7.82,2.76,1.03,0.303,71.20%,49.20%,4.06,4.08,1.3
124,Jhoan Duran,MIN,4,3,28,66,0,66,12.42,3.39,0.61,0.304,77.30%,52.60%,2.63,2.64,1.3
125,Taj Bradley,TBR,7,7,0,44,16,116,9.37,2.97,1.31,0.287,73.40%,39.30%,4.02,4.17,1.3
126,Edwin Díaz,NYM,4,3,35,64,0,64,13.49,3.24,0.86,0.289,77.70%,39.50%,2.8,2.73,1.3
127,Bryce Miller,SEA,8,9,0,26,26,143,8.15,2.42,1.46,0.286,72.20%,37.40%,4.31,4.5,1.3
128,Dean Kremer,BAL,10,11,0,31,31,176,7.81,2.88,1.41,0.292,71.70%,40.00%,4.47,4.63,1.3
129,Wade Miley,,8,9,0,26,26,142,6.44,3.07,1.22,0.301,71.30%,46.20%,4.54,4.73,1.3
130,Anthony DeSclafani,SFG,7,9,0,24,24,136,7.23,2.29,1.32,0.301,70.20%,42.20%,4.51,4.44,1.3
131,Bryce Elder,ATL,9,9,0,26,26,147,7.02,3.3,1.16,0.309,69.90%,49.80%,4.68,4.61,1.3
132,Joey Lucchesi,NYM,8,8,0,33,23,136,7.14,3.2,1.25,0.296,71.60%,43.90%,4.46,4.66,1.2
133,Daniel Lynch IV,KCR,7,9,0,23,23,124,7.01,3.15,1.32,0.301,70.00%,40.60%,4.77,4.78,1.2
134,Quinn Priester,PIT,7,8,0,39,18,120,7.21,3.67,1.03,0.305,70.60%,50.80%,4.43,4.5,1.2
135,Michael Lorenzen,,9,10,0,28,28,158,7.17,3.3,1.31,0.299,70.40%,43.00%,4.72,4.77,1.2
136,Lance McCullers Jr.,HOU,6,5,0,32,15,101,8.73,3.52,1.07,0.303,72.30%,48.70%,4.08,4.19,1.2
137,Nick Martinez,,7,8,0,43,18,123,8.02,3.41,1.15,0.302,71.40%,47.50%,4.35,4.39,1.2
138,Domingo Germán,,6,7,0,19,19,107,8.23,2.88,1.41,0.293,71.20%,40.00%,4.49,4.55,1.2
139,John Means,BAL,8,8,0,29,23,135,7.26,2.15,1.54,0.281,72.10%,34.50%,4.41,4.71,1.2
140,José Alvarado,PHI,4,3,23,74,0,74,11.84,4.32,0.78,0.296,77.50%,49.40%,3.02,3.33,1.2
141,Ross Stripling,SFG,7,9,0,24,24,135,7.16,2.16,1.35,0.301,70.40%,43.10%,4.5,4.44,1.2
142,Gavin Stone,LAD,7,7,0,30,18,111,8.45,3.38,1.31,0.295,72.30%,44.60%,4.35,4.5,1.1
143,Pete Fairbanks,TBR,4,3,30,66,0,66,12.26,3.49,0.82,0.289,76.50%,43.70%,2.96,3.01,1.1
144,Carlos Carrasco,,7,9,0,24,24,128,7.19,3.1,1.35,0.301,70.40%,45.50%,4.71,4.78,1.1
145,Josiah Gray,WSN,8,13,0,31,31,177,8.19,4.07,1.64,0.289,70.20%,35.70%,5.2,5.3,1.1
146,Tyler Anderson,LAA,9,11,0,29,29,166,7.12,3.18,1.56,0.29,70.80%,35.20%,4.92,5.12,1.1
147,Jakob Junis,,6,6,0,18,18,96,7.96,2.74,1.37,0.299,70.80%,42.60%,4.51,4.51,1.1
148,Austin Gomber,COL,7,12,0,28,28,154,6.28,3.02,1.67,0.314,68.00%,41.50%,5.64,5.39,1.1
149,Jake Irvin,WSN,6,9,0,23,23,124,7.3,3.53,1.42,0.296,69.70%,41.30%,4.95,5.03,1.1
150,Casey Mize,DET,6,8,0,21,21,117,7.28,2.68,1.3,0.301,69.60%,43.10%,4.64,4.58,1.1
151,Matthew Liberatore,STL,7,7,0,37,18,114,7.72,3.57,1.17,0.294,72.20%,43.70%,4.28,4.57,1.1
152,Michael Soroka,ATL,7,6,0,35,16,110,8.08,2.85,1.18,0.302,71.00%,46.00%,4.28,4.29,1.1
153,Kyle Freeland,COL,7,13,0,29,29,170,5.95,2.72,1.68,0.317,67.10%,41.80%,5.75,5.4,1.1
154,Ryan Pepiot,LAD,8,9,0,24,24,141,8.75,3.47,1.6,0.287,71.80%,36.30%,4.76,4.94,1.1
155,Zack Greinke,,7,8,0,21,21,113,6.29,1.84,1.45,0.299,70.40%,43.00%,4.61,4.66,1
156,Adrian Houser,MIL,8,10,0,26,26,142,6.58,3.43,1.26,0.301,70.10%,48.20%,4.78,4.87,1
157,Matt Manning,DET,8,10,0,34,24,143,6.83,3.05,1.34,0.297,69.90%,40.00%,4.77,4.81,1
158,Bryan Woo,SEA,5,5,0,44,11,95,9.71,2.94,1.25,0.283,73.60%,38.60%,3.85,4.05,1
159,Martín Pérez,,8,9,0,24,24,137,6.55,3.42,1.21,0.303,70.50%,46.20%,4.71,4.82,1
160,Zack Thompson,STL,8,8,0,31,21,131,7.93,4.33,1.16,0.295,72.50%,44.50%,4.43,4.75,1
161,Robert Gasser,MIL,7,8,0,23,23,129,8.11,3.14,1.5,0.284,72.00%,37.20%,4.55,4.85,1
162,Aroldis Chapman,,3,2,0,60,0,60,13.75,4.89,0.79,0.287,79.10%,41.70%,2.84,3.09,1
163,Alex Wood,,7,9,0,24,24,128,7.25,3.26,1.27,0.301,70.60%,44.60%,4.63,4.77,1
164,Ryan Helsley,STL,4,3,30,65,0,65,11.81,3.83,0.94,0.286,76.80%,37.60%,3.21,3.38,1
165,Connor Phillips,CIN,5,6,0,30,13,89,9.67,4.57,1.41,0.296,72.30%,40.60%,4.68,4.81,1
166,Matt Waldron,SDP,8,9,0,30,24,147,6.58,3.01,1.5,0.29,69.80%,41.00%,4.9,5.11,1
167,Aaron Ashby,MIL,4,3,0,51,3,66,10.56,3.86,0.83,0.301,75.60%,51.50%,3.32,3.53,1
168,Tylor Megill,NYM,8,9,0,26,26,142,7.78,3.29,1.38,0.299,71.00%,42.80%,4.66,4.74,0.9
169,Angel Zerpa,KCR,6,6,0,36,15,102,7.12,3.15,1.13,0.302,71.20%,45.60%,4.36,4.49,0.9
170,Tanner Scott,MIA,4,3,28,66,0,66,11.81,4.06,0.73,0.301,76.80%,48.60%,3.02,3.2,0.9
171,Andrés Muñoz,SEA,4,3,25,64,0,64,11.89,3.39,0.78,0.292,77.00%,47.20%,2.87,3.01,0.9
172,Devin Williams,MIL,4,3,29,66,0,66,12.27,4.14,0.84,0.289,77.00%,44.60%,3.08,3.25,0.9
173,Ken Waldichuk,OAK,7,10,0,26,26,141,8.21,4.04,1.27,0.288,72.30%,39.50%,4.45,4.78,0.9
174,Javier Assad,CHC,7,9,0,37,21,133,7.18,3.55,1.31,0.297,70.60%,44.00%,4.73,4.88,0.9
175,DL Hall,BAL,4,3,3,63,0,63,11.57,3.72,0.92,0.288,77.40%,43.10%,3.11,3.38,0.9
176,Josh Fleming,PHI,7,7,0,37,18,118,5.01,3.06,1.07,0.308,70.70%,55.50%,4.57,4.81,0.9
177,Trevor Megill,MIL,3,3,1,63,0,63,11.49,3.52,1.04,0.29,75.40%,40.00%,3.44,3.5,0.9
178,Alek Manoah,TOR,7,8,0,23,23,126,8.2,3.72,1.4,0.289,70.50%,38.40%,4.75,4.92,0.9
179,Emmanuel Clase,CLE,4,3,33,66,0,66,9.26,2.52,0.77,0.304,74.40%,54.10%,3.17,3.24,0.9
180,David Bednar,PIT,4,3,33,68,0,68,10.45,3.16,1.04,0.292,74.30%,38.00%,3.59,3.6,0.9
181,Josh Hader,,3,3,0,62,0,62,12.56,3.98,1.08,0.281,77.10%,33.70%,3.33,3.49,0.9
182,Kyle Hurt,LAD,5,4,0,41,8,79,10.27,4.2,1.11,0.296,73.90%,44.40%,3.97,4.13,0.8
183,A.J. Minter,ATL,4,3,2,64,0,64,11.04,3.06,1.04,0.294,75.60%,38.50%,3.41,3.44,0.8
184,Jared Jones,PIT,6,8,0,19,19,111,7.67,3.64,1.32,0.294,70.10%,40.80%,4.76,4.84,0.8
185,Pedro Avila,SDP,8,9,0,34,24,144,7.46,4.06,1.21,0.295,71.00%,46.00%,4.62,4.86,0.8
186,Bryan Abreu,HOU,4,3,3,67,0,67,11.91,3.98,0.9,0.292,75.90%,42.20%,3.27,3.37,0.8
187,Vince Velasquez,PIT,7,8,0,23,23,121,8.2,3.56,1.58,0.289,71.20%,34.80%,4.89,5.03,0.8
188,Brandon Williamson,CIN,7,10,0,26,26,142,7.51,3.84,1.73,0.295,70.70%,37.20%,5.32,5.5,0.8
189,Matt Strahm,PHI,4,3,2,68,0,68,10.59,2.77,1.21,0.286,75.70%,36.40%,3.53,3.72,0.8
190,Jordan Lyles,KCR,8,12,0,28,28,159,6.29,2.75,1.63,0.298,68.20%,36.40%,5.35,5.26,0.8
191,Joe Boyle,OAK,7,9,0,36,19,127,9.86,5.69,1.04,0.289,73.30%,41.80%,4.29,4.61,0.8
192,Aaron Bummer,CHW,3,3,4,63,0,63,10.16,4.28,0.7,0.302,75.80%,56.00%,3.23,3.59,0.8
193,Joe Kelly,,3,2,0,52,0,52,11.36,3.94,0.7,0.303,76.20%,51.70%,3.05,3.2,0.8
194,A.J. Puk,MIA,3,3,2,63,0,63,10.22,3.05,1.01,0.295,74.40%,42.70%,3.52,3.61,0.8
195,Caleb Ferguson,LAD,3,3,1,63,0,63,10.5,3.55,1.02,0.295,75.50%,44.70%,3.5,3.74,0.8
196,Matt Brash,SEA,3,3,7,63,0,63,11.72,3.85,0.82,0.289,77.20%,45.00%,3.01,3.25,0.8
197,Hunter Harvey,WSN,3,3,13,64,0,64,9.94,2.95,1.07,0.295,73.60%,41.30%,3.68,3.69,0.8
198,Ryan Pressly,HOU,4,3,30,64,0,64,10.13,2.74,0.94,0.301,74.50%,47.70%,3.39,3.38,0.8
199,Jordan Hicks,,4,3,0,66,0,66,10.73,4.24,0.73,0.304,75.40%,51.60%,3.27,3.49,0.7
200,Spencer Turnbull,DET,4,5,0,46,8,83,7.84,3.05,1.01,0.304,70.70%,46.40%,4.18,4.14,0.7
201,Bailey Falter,PIT,5,7,0,46,13,102,7.09,2.49,1.47,0.292,71.00%,37.30%,4.63,4.75,0.7
202,Garrett Whitlock,BOS,4,3,1,68,0,68,9.38,2.05,1.13,0.303,72.90%,42.80%,3.73,3.6,0.7
203,Tommy Henry,ARI,7,8,0,27,21,124,6.93,3.66,1.33,0.297,70.40%,40.40%,4.84,4.98,0.7
204,Brock Stewart,MIN,3,3,2,63,0,63,11.37,3.39,1.02,0.293,75.40%,38.10%,3.44,3.47,0.7
205,Michael McGreevy,STL,4,5,0,13,13,74,5.44,2.45,1.17,0.303,69.90%,50.80%,4.53,4.66,0.7
206,Michael Grove,LAD,5,4,0,43,8,78,9.16,2.88,1.41,0.293,72.70%,39.10%,4.25,4.32,0.7
